SubjID Var1 Var2 Var3 Patterns FreqPatterns initial_gik1 initial_gik2 initial_gik3 initial_gik4 final_gik1 final_gik2 final_gik3 final_gik4
ID693 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID694 2 1 2 212 34 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID695 3 2 2 322 41 0.25 0.25 0.25 0.25 0 1 0 0
ID696 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
ID697 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID698 2 2 2 222 30 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID699 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID7 2 2 1 221 26 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID70 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID700 3 1 1 311 39 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID701 3 1 2 312 41 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID702 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID703 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID704 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID705 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID706 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID707 2 2 1 221 26 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID708 1 1 1 111 47 0.25 0.25 0.25 0.25 0 0 0 1
ID709 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID71 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID710 1 1 2 112 34 0.25 0.25 0.25 0.25 0 0 0 1
ID711 2 2 4 224 44 0.25 0.25 0.25 0.25 0.96 0.04 0 0
ID712 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID713 2 2 1 221 26 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID714 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID715 3 1 4 314 40 0.25 0.25 0.25 0.25 0.6667 0.3333 0 0
ID716 3 1 4 314 40 0.25 0.25 0.25 0.25 0.6667 0.3333 0 0
ID717 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID718 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
ID719 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID72 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID720 2 2 1 221 26 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID721 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID722 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID723 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID724 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID725 1 2 4 124 26 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID726 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID727 1 1 4 114 45 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID728 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID729 2 1 2 212 34 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID73 3 1 4 314 40 0.25 0.25 0.25 0.25 0.6667 0.3333 0 0
ID730 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID731 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID732 1 2 1 121 50 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID733 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
ID734 1 2 4 124 26 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID735 2 1 2 212 34 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID736 1 2 1 121 50 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID737 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID738 3 1 2 312 41 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID739 3 1 1 311 39 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID74 1 1 2 112 34 0.25 0.25 0.25 0.25 0 0 0 1
ID740 2 1 3 213 55 0.25 0.25 0.25 0.25 0.5661 0 0.4339 0
ID741 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
ID742 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID743 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID744 3 1 4 314 40 0.25 0.25 0.25 0.25 0.6667 0.3333 0 0
ID745 2 2 4 224 44 0.25 0.25 0.25 0.25 0.96 0.04 0 0
ID746 2 1 3 213 55 0.25 0.25 0.25 0.25 0.5661 0 0.4339 0
ID747 1 1 2 112 34 0.25 0.25 0.25 0.25 0 0 0 1
ID748 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID749 1 1 1 111 47 0.25 0.25 0.25 0.25 0 0 0 1
ID75 2 1 2 212 34 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID750 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID751 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID752 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID753 2 2 2 222 30 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID754 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID755 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID756 2 2 4 224 44 0.25 0.25 0.25 0.25 0.96 0.04 0 0
ID757 3 1 4 314 40 0.25 0.25 0.25 0.25 0.6667 0.3333 0 0
ID758 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID759 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID76 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID760 1 1 1 111 47 0.25 0.25 0.25 0.25 0 0 0 1
ID761 2 1 2 212 34 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID762 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID763 1 1 4 114 45 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID764 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID765 3 1 2 312 41 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID766 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID767 1 1 1 111 47 0.25 0.25 0.25 0.25 0 0 0 1
ID768 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
ID769 3 1 4 314 40 0.25 0.25 0.25 0.25 0.6667 0.3333 0 0
ID77 1 2 4 124 26 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID770 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID771 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID772 3 2 2 322 41 0.25 0.25 0.25 0.25 0 1 0 0
ID773 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID774 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID775 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID776 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID777 1 1 4 114 45 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID778 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID779 2 2 4 224 44 0.25 0.25 0.25 0.25 0.96 0.04 0 0
ID78 2 2 2 222 30 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID780 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID781 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
ID782 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID783 2 2 2 222 30 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID784 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID785 3 2 2 322 41 0.25 0.25 0.25 0.25 0 1 0 0
ID786 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID787 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID788 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID789 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
ID79 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID790 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID791 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID792 2 2 2 222 30 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID793 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID794 1 1 1 111 47 0.25 0.25 0.25 0.25 0 0 0 1
ID795 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID796 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID797 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID798 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID799 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID8 2 1 3 213 55 0.25 0.25 0.25 0.25 0.5661 0 0.4339 0
ID80 1 2 1 121 50 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID800 2 1 3 213 55 0.25 0.25 0.25 0.25 0.5661 0 0.4339 0
ID801 1 1 1 111 47 0.25 0.25 0.25 0.25 0 0 0 1
ID802 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID803 3 1 4 314 40 0.25 0.25 0.25 0.25 0.6667 0.3333 0 0
ID804 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID805 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID806 2 1 3 213 55 0.25 0.25 0.25 0.25 0.5661 0 0.4339 0
ID807 1 2 1 121 50 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID808 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
ID809 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID81 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID810 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID811 3 1 2 312 41 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID812 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID813 1 1 1 111 47 0.25 0.25 0.25 0.25 0 0 0 1
ID814 2 2 1 221 26 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID815 3 1 4 314 40 0.25 0.25 0.25 0.25 0.6667 0.3333 0 0
ID816 1 2 1 121 50 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID817 2 2 4 224 44 0.25 0.25 0.25 0.25 0.96 0.04 0 0
ID818 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID819 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID82 3 1 2 312 41 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID820 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID821 3 1 4 314 40 0.25 0.25 0.25 0.25 0.6667 0.3333 0 0
ID822 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID823 3 2 2 322 41 0.25 0.25 0.25 0.25 0 1 0 0
ID824 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID825 2 2 1 221 26 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID826 3 1 2 312 41 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID827 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID828 3 2 2 322 41 0.25 0.25 0.25 0.25 0 1 0 0
ID829 2 1 3 213 55 0.25 0.25 0.25 0.25 0.5661 0 0.4339 0
ID83 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID830 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID831 2 1 2 212 34 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID832 2 1 3 213 55 0.25 0.25 0.25 0.25 0.5661 0 0.4339 0
ID833 3 1 1 311 39 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID834 2 2 4 224 44 0.25 0.25 0.25 0.25 0.96 0.04 0 0
ID835 1 1 4 114 45 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID836 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID837 1 1 1 111 47 0.25 0.25 0.25 0.25 0 0 0 1
ID838 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID839 2 1 2 212 34 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID84 1 1 2 112 34 0.25 0.25 0.25 0.25 0 0 0 1
ID840 1 1 4 114 45 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID841 1 1 4 114 45 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID842 3 1 1 311 39 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID843 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID844 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID845 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
ID846 3 1 1 311 39 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID847 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID848 2 2 1 221 26 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID849 2 1 3 213 55 0.25 0.25 0.25 0.25 0.5661 0 0.4339 0
ID85 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID850 3 1 1 311 39 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID851 3 1 2 312 41 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID852 3 1 1 311 39 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID853 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID854 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID855 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID856 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID857 3 1 1 311 39 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID858 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID859 3 1 2 312 41 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID86 1 2 1 121 50 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID860 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
ID861 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID862 1 1 2 112 34 0.25 0.25 0.25 0.25 0 0 0 1
ID863 1 1 4 114 45 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID864 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID865 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID866 2 2 1 221 26 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID867 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID868 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID869 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID87 2 1 1 211 52 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID870 3 1 4 314 40 0.25 0.25 0.25 0.25 0.6667 0.3333 0 0
ID871 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
ID872 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID873 2 1 3 213 55 0.25 0.25 0.25 0.25 0.5661 0 0.4339 0
ID874 2 2 4 224 44 0.25 0.25 0.25 0.25 0.96 0.04 0 0
ID875 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID876 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID877 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID878 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID879 1 1 2 112 34 0.25 0.25 0.25 0.25 0 0 0 1
ID88 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID880 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID881 2 1 2 212 34 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID882 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID883 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID884 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID885 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID886 2 1 2 212 34 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID887 2 1 2 212 34 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID888 2 2 4 224 44 0.25 0.25 0.25 0.25 0.96 0.04 0 0
ID889 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID89 3 1 1 311 39 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID890 1 1 4 114 45 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID891 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID892 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID893 1 2 4 124 26 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID894 3 1 2 312 41 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID895 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID896 2 2 1 221 26 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID897 3 2 2 322 41 0.25 0.25 0.25 0.25 0 1 0 0
ID898 3 2 2 322 41 0.25 0.25 0.25 0.25 0 1 0 0
ID899 2 2 2 222 30 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID9 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID90 3 1 2 312 41 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID900 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID901 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID902 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
ID903 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID904 1 2 1 121 50 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID905 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID906 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID907 1 1 1 111 47 0.25 0.25 0.25 0.25 0 0 0 1
ID908 2 1 2 212 34 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID909 1 2 1 121 50 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID91 2 2 1 221 26 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID910 1 1 4 114 45 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID911 1 1 1 111 47 0.25 0.25 0.25 0.25 0 0 0 1
ID912 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID913 1 1 1 111 47 0.25 0.25 0.25 0.25 0 0 0 1
ID914 1 2 1 121 50 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID915 3 1 2 312 41 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID916 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID917 1 1 2 112 34 0.25 0.25 0.25 0.25 0 0 0 1
ID918 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID919 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID92 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID920 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID921 2 1 3 213 55 0.25 0.25 0.25 0.25 0.5661 0 0.4339 0
ID922 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID923 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID924 2 1 3 213 55 0.25 0.25 0.25 0.25 0.5661 0 0.4339 0
ID925 3 2 2 322 41 0.25 0.25 0.25 0.25 0 1 0 0
ID926 3 1 1 311 39 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID927 1 2 4 124 26 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID928 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID929 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID93 1 2 1 121 50 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID930 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID931 2 1 2 212 34 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID932 1 2 4 124 26 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID933 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID934 2 1 3 213 55 0.25 0.25 0.25 0.25 0.5661 0 0.4339 0
ID935 2 2 2 222 30 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID936 1 1 4 114 45 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID937 3 1 2 312 41 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID938 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID939 3 2 2 322 41 0.25 0.25 0.25 0.25 0 1 0 0
ID94 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID940 3 2 2 322 41 0.25 0.25 0.25 0.25 0 1 0 0
ID941 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID942 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID943 3 2 2 322 41 0.25 0.25 0.25 0.25 0 1 0 0
ID944 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID945 1 1 1 111 47 0.25 0.25 0.25 0.25 0 0 0 1
ID946 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID947 1 1 1 111 47 0.25 0.25 0.25 0.25 0 0 0 1
ID948 3 1 4 314 40 0.25 0.25 0.25 0.25 0.6667 0.3333 0 0
ID949 1 1 3 113 40 0.25 0.25 0.25 0.25 0 0 0.6901 0.3099
ID95 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID950 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID951 2 2 1 221 26 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID952 2 2 4 224 44 0.25 0.25 0.25 0.25 0.96 0.04 0 0
ID953 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID954 1 1 2 112 34 0.25 0.25 0.25 0.25 0 0 0 1
ID955 1 2 4 124 26 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID956 3 1 3 313 40 0.25 0.25 0.25 0.25 0 0.0291 0.9709 0
ID957 1 2 1 121 50 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID958 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID959 2 1 2 212 34 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID96 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID960 1 2 3 123 44 0.25 0.25 0.25 0.25 0 0 1 0
ID961 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID962 3 1 4 314 40 0.25 0.25 0.25 0.25 0.6667 0.3333 0 0
ID963 2 1 3 213 55 0.25 0.25 0.25 0.25 0.5661 0 0.4339 0
ID964 3 2 3 323 47 0.25 0.25 0.25 0.25 0 0.4029 0.5971 0
ID965 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID966 3 2 2 322 41 0.25 0.25 0.25 0.25 0 1 0 0
ID967 1 2 4 124 26 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID968 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID969 2 2 2 222 30 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID97 2 2 4 224 44 0.25 0.25 0.25 0.25 0.96 0.04 0 0
ID970 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID971 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID972 2 2 3 223 44 0.25 0.25 0.25 0.25 0.423 0 0.577 0
ID973 1 1 4 114 45 0.25 0.25 0.25 0.25 0.456 0 0 0.544
ID974 3 1 1 311 39 0.25 0.25 0.25 0.25 0 0.4769 0 0.5231
ID975 2 2 4 224 44 0.25 0.25 0.25 0.25 0.96 0.04 0 0
ID976 3 2 1 321 41 0.25 0.25 0.25 0.25 0 1 0 0
ID977 2 2 4 224 44 0.25 0.25 0.25 0.25 0.96 0.04 0 0
ID978 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID979 3 1 2 312 41 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID98 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID980 2 1 3 213 55 0.25 0.25 0.25 0.25 0.5661 0 0.4339 0
ID981 3 1 4 314 40 0.25 0.25 0.25 0.25 0.6667 0.3333 0 0
ID982 2 1 4 214 46 0.25 0.25 0.25 0.25 1 0 0 0
ID983 3 1 2 312 41 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID984 3 2 4 324 54 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID985 2 2 4 224 44 0.25 0.25 0.25 0.25 0.96 0.04 0 0
ID986 2 2 4 224 44 0.25 0.25 0.25 0.25 0.96 0.04 0 0
ID987 2 2 2 222 30 0.25 0.25 0.25 0.25 0.3873 0.6127 0 0
ID988 3 2 2 322 41 0.25 0.25 0.25 0.25 0 1 0 0
ID989 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
ID99 3 2 2 322 41 0.25 0.25 0.25 0.25 0 1 0 0
ID990 1 2 2 122 40 0.25 0.25 0.25 0.25 0 0.5264 0 0.4736
